timestamp, ref_x, ref_y, ref_z, ref_vel_x, ref_vel_y, ref_vel_z, ref_acc_x, ref_acc_y, ref_acc_z, ref_quat_x, ref_quat_y, ref_quat_z, ref_quat_w
1730151084.471545107, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.473574607, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.475545079, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.477538409, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.479538337, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.481541536, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.483541069, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.485542659, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.487542412, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.489541907, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.491545763, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.493543398, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.495541654, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.497542354, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.499544419, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.501547367, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.503537718, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.505611181, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.507554895, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.509537912, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.511549847, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.513542382, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.515545166, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.517558641, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.519545811, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.521574344, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.523559486, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.525544013, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.527548510, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.529547560, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.531539448, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.533537620, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.535537589, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.537553683, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.539552003, 0.000124271, -0.000350002, 0.00155116, 0.000859493, -0.0024274, 0.0108927, 0.00429527, -0.0121913, 0.0559528, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.541563628, 0.000172885, -0.000487388, 0.00216951, 0.00109052, -0.00308375, 0.0139182, 0.00494941, -0.0140737, 0.0651444, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.543549911, 0.000172885, -0.000487388, 0.00216951, 0.00109052, -0.00308375, 0.0139182, 0.00494941, -0.0140737, 0.0651444, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.545549661, 0.000172885, -0.000487388, 0.00216951, 0.00109052, -0.00308375, 0.0139182, 0.00494941, -0.0140737, 0.0651444, 0.000171495, 7.7945e-05, -1.33672e-08, 1
1730151084.547554038, 0.000172885, -0.000487388, 0.00216951, 0.00109052, -0.00308375, 0.0139182, 0.00494941, -0.0140737, 0.0651444, 0.000222884, 9.94238e-05, -2.21599e-08, 1
1730151084.549569714, 0.000172885, -0.000487388, 0.00216951, 0.00109052, -0.00308375, 0.0139182, 0.00494941, -0.0140737, 0.0651444, 0.000222884, 9.94238e-05, -2.21599e-08, 1
1730151084.551549959, 0.000172885, -0.000487388, 0.00216951, 0.00109052, -0.00308375, 0.0139182, 0.00494941, -0.0140737, 0.0651444, 0.000222884, 9.94238e-05, -2.21599e-08, 1
